competition,season,match_id,kick_off,team,goals_scored,goals_conceded,competition_stage,goal_difference,winner,goals_scored_HT,goals_conceded_HT,Advantage_HT,Stoppage_Time_Goals_HT,Stoppage_Time_Goals,Goals_Scored_Midfielders,Goals_Scored_Forwards,Goals_Scored_Defenders,Goals_Scored_Goalkeepers
Spain - La Liga,2015/2016,3825806,17:00:00.000,Celta Vigo,1,7,Regular Season,-6,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825806,17:00:00.000,Real Madrid,7,1,Regular Season,6,1,1,0,1,0,0,1,5,1,0
Spain - La Liga,2015/2016,3825807,21:30:00.000,Valencia,1,3,Regular Season,-2,0,1,1,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825807,21:30:00.000,Atlético Madrid,3,1,Regular Season,2,1,1,1,0,0,0,0,3,0,0
Spain - La Liga,2015/2016,3825808,19:15:00.000,Athletic Club,2,0,Regular Season,2,1,1,0,1,0,0,1,0,1,0
Spain - La Liga,2015/2016,3825808,19:15:00.000,Sporting Gijón,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825809,13:00:00.000,Granada,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825809,13:00:00.000,Real Betis,2,0,Regular Season,2,1,0,0,0,0,1,1,0,0,0
Spain - La Liga,2015/2016,3825810,19:15:00.000,Levante UD,1,1,Regular Season,0,0,1,1,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825810,19:15:00.000,Real Sociedad,1,1,Regular Season,0,0,1,1,0,0,0,0,0,1,0
Spain - La Liga,2015/2016,3825811,21:30:00.000,Rayo Vallecano,1,2,Regular Season,-1,0,0,1,-1,0,0,0,0,1,0
Spain - La Liga,2015/2016,3825811,21:30:00.000,Espanyol,2,1,Regular Season,1,1,1,0,1,0,0,1,1,0,0
Spain - La Liga,2015/2016,3825812,21:30:00.000,Sporting Gijón,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825812,21:30:00.000,Málaga,1,0,Regular Season,1,1,1,0,1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825813,21:30:00.000,Atlético Madrid,3,0,Regular Season,3,1,1,0,1,0,0,0,2,0,0
Spain - La Liga,2015/2016,3825813,21:30:00.000,RC Deportivo La Coruña,0,3,Regular Season,-3,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825814,19:15:00.000,Real Sociedad,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825814,19:15:00.000,Celta Vigo,1,0,Regular Season,1,1,1,0,1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825815,13:00:00.000,Valencia,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825815,13:00:00.000,Levante UD,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825816,17:00:00.000,Villarreal,2,4,Regular Season,-2,0,2,1,1,0,0,0,2,0,0
Spain - La Liga,2015/2016,3825816,17:00:00.000,Sevilla,4,2,Regular Season,2,1,1,2,-1,0,1,1,2,0,0
Spain - La Liga,2015/2016,3825817,21:30:00.000,Getafe,1,1,Regular Season,0,0,1,0,1,0,0,0,0,1,0
Spain - La Liga,2015/2016,3825817,21:30:00.000,Eibar,1,1,Regular Season,0,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825818,19:15:00.000,Las Palmas,1,0,Regular Season,1,1,1,0,1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825818,19:15:00.000,Real Sociedad,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825819,19:15:00.000,Celta Vigo,2,0,Regular Season,2,1,0,0,0,0,0,0,1,1,0
Spain - La Liga,2015/2016,3825819,19:15:00.000,Valencia,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825820,21:30:00.000,Real Madrid,4,0,Regular Season,4,1,1,0,1,0,0,0,4,0,0
Spain - La Liga,2015/2016,3825820,21:30:00.000,Sevilla,0,4,Regular Season,-4,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825821,13:00:00.000,Espanyol,2,1,Regular Season,1,1,0,1,-1,0,0,1,1,0,0
Spain - La Liga,2015/2016,3825821,13:00:00.000,Athletic Club,1,2,Regular Season,-1,0,1,0,1,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825822,18:15:00.000,Las Palmas,2,1,Regular Season,1,1,0,1,-1,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825822,18:15:00.000,Valencia,1,2,Regular Season,-1,0,1,0,1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825823,20:30:00.000,Sevilla,1,2,Regular Season,-1,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825823,20:30:00.000,Real Sociedad,2,1,Regular Season,1,1,1,0,1,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825824,18:15:00.000,Eibar,1,2,Regular Season,-1,0,1,1,0,0,0,0,0,1,0
Spain - La Liga,2015/2016,3825824,18:15:00.000,Villarreal,2,1,Regular Season,1,1,1,1,0,0,0,0,2,0,0
Spain - La Liga,2015/2016,3825825,20:30:00.000,Levante UD,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825825,20:30:00.000,Sporting Gijón,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825826,20:30:00.000,Málaga,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825826,20:30:00.000,Granada,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825827,22:05:00.000,Real Betis,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825827,22:05:00.000,Levante UD,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825828,18:15:00.000,Atlético Madrid,3,1,Regular Season,2,1,1,1,0,0,0,1,2,0,0
Spain - La Liga,2015/2016,3825828,18:15:00.000,Espanyol,1,3,Regular Season,-2,0,1,1,0,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825829,20:30:00.000,Rayo Vallecano,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825829,20:30:00.000,Athletic Club,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825830,18:15:00.000,Villarreal,2,0,Regular Season,2,1,1,0,1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825830,18:15:00.000,Getafe,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825831,16:00:00.000,Valencia,2,1,Regular Season,1,1,1,0,1,0,1,1,1,0,0
Spain - La Liga,2015/2016,3825831,16:00:00.000,Sevilla,1,2,Regular Season,-1,0,0,1,-1,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825832,12:00:00.000,Sporting Gijón,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825832,12:00:00.000,Celta Vigo,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825833,16:00:00.000,Getafe,1,5,Regular Season,-4,0,0,2,-2,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825833,16:00:00.000,Real Madrid,5,1,Regular Season,4,1,2,0,2,0,1,2,3,0,0
Spain - La Liga,2015/2016,3825834,18:15:00.000,Atlético Madrid,3,0,Regular Season,3,1,1,0,1,0,0,0,2,0,0
Spain - La Liga,2015/2016,3825834,18:15:00.000,Granada,0,3,Regular Season,-3,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825835,12:00:00.000,Athletic Club,1,0,Regular Season,1,1,0,0,0,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825835,12:00:00.000,Málaga,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825836,18:15:00.000,Villarreal,1,2,Regular Season,-1,0,1,1,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825836,18:15:00.000,Rayo Vallecano,2,1,Regular Season,1,1,1,1,0,0,0,0,2,0,0
Spain - La Liga,2015/2016,3825837,21:00:00.000,Las Palmas,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825837,21:00:00.000,Real Betis,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825838,20:45:00.000,Athletic Club,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825838,20:45:00.000,Atlético Madrid,1,0,Regular Season,1,1,1,0,1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825839,20:45:00.000,Sporting Gijón,2,1,Regular Season,1,1,0,1,-1,0,1,0,0,1,0
Spain - La Liga,2015/2016,3825839,20:45:00.000,Sevilla,1,2,Regular Season,-1,0,1,0,1,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825840,20:45:00.000,Valencia,4,0,Regular Season,4,1,3,0,3,0,0,0,3,1,0
Spain - La Liga,2015/2016,3825840,20:45:00.000,Eibar,0,4,Regular Season,-4,0,0,3,-3,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825841,20:30:00.000,Getafe,2,1,Regular Season,1,1,1,1,0,0,0,0,2,0,0
Spain - La Liga,2015/2016,3825841,20:30:00.000,Real Sociedad,1,2,Regular Season,-1,0,1,1,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825842,12:00:00.000,Athletic Club,2,2,Regular Season,0,0,0,1,-1,0,1,1,1,0,0
Spain - La Liga,2015/2016,3825842,12:00:00.000,Levante UD,2,2,Regular Season,0,0,1,0,1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825843,20:45:00.000,Málaga,1,1,Regular Season,0,0,0,0,0,0,1,0,0,1,0
Spain - La Liga,2015/2016,3825843,20:45:00.000,Rayo Vallecano,1,1,Regular Season,0,0,0,0,0,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825844,19:15:00.000,Athletic Club,3,1,Regular Season,2,1,2,0,2,0,0,1,2,0,0
Spain - La Liga,2015/2016,3825844,19:15:00.000,Real Betis,1,3,Regular Season,-2,0,0,2,-2,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825845,16:00:00.000,Espanyol,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825845,16:00:00.000,Sevilla,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825846,17:00:00.000,RC Deportivo La Coruña,0,2,Regular Season,-2,0,0,2,-2,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825846,17:00:00.000,Real Madrid,2,0,Regular Season,2,1,2,0,2,0,0,0,2,0,0
Spain - La Liga,2015/2016,3825847,22:05:00.000,Eibar,1,1,Regular Season,0,0,1,0,1,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825847,22:05:00.000,RC Deportivo La Coruña,1,1,Regular Season,0,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825848,20:00:00.000,Eibar,2,2,Regular Season,0,0,1,0,1,0,0,0,2,0,0
Spain - La Liga,2015/2016,3825848,20:00:00.000,Levante UD,2,2,Regular Season,0,0,0,1,-1,0,1,0,1,1,0
Spain - La Liga,2015/2016,3825849,20:30:00.000,Real Sociedad,1,0,Regular Season,1,1,0,0,0,0,1,1,0,0,0
Spain - La Liga,2015/2016,3825849,20:30:00.000,Valencia,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825850,17:00:00.000,Málaga,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825850,17:00:00.000,Celta Vigo,1,0,Regular Season,1,1,1,0,1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825851,17:00:00.000,RC Deportivo La Coruña,2,0,Regular Season,2,1,1,0,1,0,0,1,1,0,0
Spain - La Liga,2015/2016,3825851,17:00:00.000,Villarreal,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825852,18:15:00.000,Sporting Gijón,1,1,Regular Season,0,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825852,18:15:00.000,Las Palmas,1,1,Regular Season,0,0,1,0,1,0,0,0,0,1,0
Spain - La Liga,2015/2016,3825853,17:00:00.000,Granada,4,1,Regular Season,3,1,1,0,1,1,1,0,1,1,0
Spain - La Liga,2015/2016,3825853,17:00:00.000,Sevilla,1,4,Regular Season,-3,0,0,1,-1,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825854,20:30:00.000,Eibar,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825854,20:30:00.000,Sporting Gijón,2,0,Regular Season,2,1,1,0,1,0,0,0,2,0,0
Spain - La Liga,2015/2016,3825855,20:30:00.000,Levante UD,1,3,Regular Season,-2,0,1,1,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825855,20:30:00.000,Málaga,3,1,Regular Season,2,1,1,1,0,0,1,0,2,0,0
Spain - La Liga,2015/2016,3825856,16:00:00.000,Real Madrid,4,0,Regular Season,4,1,4,0,4,0,0,1,3,0,0
Spain - La Liga,2015/2016,3825856,16:00:00.000,Eibar,0,4,Regular Season,-4,0,0,4,-4,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825857,20:30:00.000,Levante UD,2,1,Regular Season,1,1,1,1,0,0,0,0,1,1,0
Spain - La Liga,2015/2016,3825857,20:30:00.000,Espanyol,1,2,Regular Season,-1,0,1,1,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825858,23:05:00.000,Eibar,1,1,Regular Season,0,0,1,1,0,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825858,23:05:00.000,Rayo Vallecano,1,1,Regular Season,0,0,1,1,0,0,0,0,0,1,0
Spain - La Liga,2015/2016,3825859,22:05:00.000,Las Palmas,2,3,Regular Season,-1,0,2,2,0,0,0,2,0,0,0
Spain - La Liga,2015/2016,3825859,22:05:00.000,Granada,3,2,Regular Season,1,1,2,2,0,0,0,0,1,1,0
Spain - La Liga,2015/2016,3825860,17:00:00.000,Levante UD,2,1,Regular Season,1,1,1,1,0,0,0,0,2,0,0
Spain - La Liga,2015/2016,3825860,17:00:00.000,Atlético Madrid,1,2,Regular Season,-1,0,1,1,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825861,17:00:00.000,Real Sociedad,2,1,Regular Season,1,1,1,0,1,0,0,1,1,0,0
Spain - La Liga,2015/2016,3825861,17:00:00.000,Rayo Vallecano,1,2,Regular Season,-1,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825862,20:00:00.000,Celta Vigo,1,1,Regular Season,0,0,1,1,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825862,20:00:00.000,Espanyol,1,1,Regular Season,0,0,1,1,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825863,20:30:00.000,Las Palmas,3,1,Regular Season,2,1,0,0,0,0,1,0,2,1,0
Spain - La Liga,2015/2016,3825863,20:30:00.000,RC Deportivo La Coruña,1,3,Regular Season,-2,0,0,0,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825864,16:00:00.000,Real Sociedad,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825864,16:00:00.000,Real Madrid,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825865,17:00:00.000,Getafe,1,1,Regular Season,0,0,0,0,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825865,17:00:00.000,Sporting Gijón,1,1,Regular Season,0,0,0,0,0,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825866,17:00:00.000,Las Palmas,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825866,17:00:00.000,Athletic Club,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825867,21:30:00.000,Sevilla,1,1,Regular Season,0,0,0,0,0,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825867,21:30:00.000,Getafe,1,1,Regular Season,0,0,0,0,0,0,0,0,0,1,0
Spain - La Liga,2015/2016,3825868,20:30:00.000,Granada,1,2,Regular Season,-1,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825868,20:30:00.000,Celta Vigo,2,1,Regular Season,1,1,1,0,1,0,0,0,2,0,0
Spain - La Liga,2015/2016,3825869,19:30:00.000,Sevilla,1,3,Regular Season,-2,0,0,2,-2,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825869,19:30:00.000,Athletic Club,3,1,Regular Season,2,1,2,0,2,0,0,1,2,0,0
Spain - La Liga,2015/2016,3825870,12:00:00.000,Celta Vigo,1,2,Regular Season,-1,0,1,1,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825870,12:00:00.000,Athletic Club,2,1,Regular Season,1,1,1,1,0,0,0,1,1,0,0
Spain - La Liga,2015/2016,3825871,21:00:00.000,Las Palmas,4,0,Regular Season,4,1,1,0,1,1,1,1,2,1,0
Spain - La Liga,2015/2016,3825871,21:00:00.000,Espanyol,0,4,Regular Season,-4,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825872,16:00:00.000,Real Betis,1,5,Regular Season,-4,0,0,2,-2,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825872,16:00:00.000,Atlético Madrid,5,1,Regular Season,4,1,2,0,2,0,1,1,3,1,0
Spain - La Liga,2015/2016,3825873,20:30:00.000,Valencia,0,2,Regular Season,-2,0,0,2,-2,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825873,20:30:00.000,Villarreal,2,0,Regular Season,2,1,2,0,2,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825874,20:30:00.000,Sevilla,5,0,Regular Season,5,1,2,0,2,0,0,1,4,0,0
Spain - La Liga,2015/2016,3825874,20:30:00.000,Getafe,0,5,Regular Season,-5,0,0,2,-2,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825875,20:30:00.000,Villarreal,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825875,20:30:00.000,Real Sociedad,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825876,19:30:00.000,Real Betis,2,1,Regular Season,1,1,0,0,0,0,0,0,1,1,0
Spain - La Liga,2015/2016,3825876,19:30:00.000,Getafe,1,2,Regular Season,-1,0,0,0,0,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825877,12:00:00.000,Granada,1,1,Regular Season,0,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825877,12:00:00.000,Athletic Club,1,1,Regular Season,0,0,1,0,1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825878,18:15:00.000,Rayo Vallecano,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825878,18:15:00.000,Atlético Madrid,1,0,Regular Season,1,1,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825879,21:30:00.000,Real Madrid,2,1,Regular Season,1,1,1,0,1,0,0,1,0,1,0
Spain - La Liga,2015/2016,3825879,21:30:00.000,Las Palmas,1,2,Regular Season,-1,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825880,21:30:00.000,RC Deportivo La Coruña,2,1,Regular Season,1,1,1,0,1,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825880,21:30:00.000,Levante UD,1,2,Regular Season,-1,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825881,21:30:00.000,Granada,1,1,Regular Season,0,0,1,0,1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825881,21:30:00.000,Espanyol,1,1,Regular Season,0,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825882,19:30:00.000,Celta Vigo,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825882,19:30:00.000,Atlético Madrid,2,0,Regular Season,2,1,0,0,0,0,0,0,2,0,0
Spain - La Liga,2015/2016,3825883,12:00:00.000,Las Palmas,1,4,Regular Season,-3,0,1,2,-1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825883,12:00:00.000,Málaga,4,1,Regular Season,3,1,2,1,1,1,1,0,3,0,0
Spain - La Liga,2015/2016,3825884,16:00:00.000,Sevilla,2,0,Regular Season,2,1,0,0,0,0,0,0,2,0,0
Spain - La Liga,2015/2016,3825884,16:00:00.000,Real Betis,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825885,20:30:00.000,Getafe,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825885,20:30:00.000,Rayo Vallecano,2,0,Regular Season,2,1,1,0,1,0,0,0,2,0,0
Spain - La Liga,2015/2016,3825886,16:00:00.000,Rayo Vallecano,2,3,Regular Season,-1,0,2,1,1,0,0,0,2,0,0
Spain - La Liga,2015/2016,3825886,16:00:00.000,Real Madrid,3,2,Regular Season,1,1,1,2,-1,0,0,0,3,0,0
Spain - La Liga,2015/2016,3825887,19:15:00.000,Granada,2,2,Regular Season,0,0,1,0,1,0,0,0,2,0,0
Spain - La Liga,2015/2016,3825887,19:15:00.000,Rayo Vallecano,2,2,Regular Season,0,0,0,1,-1,0,0,1,0,1,0
Spain - La Liga,2015/2016,3825888,23:00:00.000,Valencia,1,1,Regular Season,0,0,1,0,1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825888,23:00:00.000,Las Palmas,1,1,Regular Season,0,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825889,22:05:00.000,Real Betis,1,1,Regular Season,0,0,1,0,1,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825889,22:05:00.000,Celta Vigo,1,1,Regular Season,0,0,0,1,-1,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825890,18:15:00.000,Atlético Madrid,1,0,Regular Season,1,1,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825890,18:15:00.000,Málaga,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825891,19:15:00.000,Las Palmas,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825891,19:15:00.000,Espanyol,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825892,22:00:00.000,Real Sociedad,3,0,Regular Season,3,1,2,0,2,0,0,0,3,0,0
Spain - La Liga,2015/2016,3825892,22:00:00.000,Granada,0,3,Regular Season,-3,0,0,2,-2,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825893,22:00:00.000,Real Madrid,3,0,Regular Season,3,1,1,0,1,0,0,1,2,0,0
Spain - La Liga,2015/2016,3825893,22:00:00.000,Villarreal,0,3,Regular Season,-3,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825894,18:15:00.000,Getafe,2,0,Regular Season,2,1,1,0,1,0,0,0,0,1,0
Spain - La Liga,2015/2016,3825894,18:15:00.000,RC Deportivo La Coruña,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825895,22:00:00.000,Sevilla,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825895,22:00:00.000,Las Palmas,2,0,Regular Season,2,1,1,0,1,0,0,1,0,1,0
Spain - La Liga,2015/2016,3825896,21:00:00.000,Granada,5,1,Regular Season,4,1,3,0,3,0,1,1,4,0,0
Spain - La Liga,2015/2016,3825896,21:00:00.000,Levante UD,1,5,Regular Season,-4,0,0,3,-3,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825897,20:30:00.000,Eibar,2,1,Regular Season,1,1,1,1,0,0,0,1,1,0,0
Spain - La Liga,2015/2016,3825897,20:30:00.000,Real Sociedad,1,2,Regular Season,-1,0,1,1,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825898,22:05:00.000,RC Deportivo La Coruña,1,1,Regular Season,0,0,1,1,0,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825898,22:05:00.000,Celta Vigo,1,1,Regular Season,0,0,1,1,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825899,18:15:00.000,Valencia,2,2,Regular Season,0,0,0,0,0,0,0,1,1,0,0
Spain - La Liga,2015/2016,3825899,18:15:00.000,Getafe,2,2,Regular Season,0,0,0,0,0,0,0,1,1,0,0
Spain - La Liga,2015/2016,3825900,19:30:00.000,Villarreal,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825900,19:30:00.000,Sporting Gijón,2,0,Regular Season,2,1,1,0,1,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825901,17:00:00.000,Real Madrid,3,2,Regular Season,1,1,2,0,2,0,0,0,3,0,0
Spain - La Liga,2015/2016,3825901,17:00:00.000,Valencia,2,3,Regular Season,-1,0,0,2,-2,0,0,1,1,0,0
Spain - La Liga,2015/2016,3825902,19:30:00.000,Rayo Vallecano,3,1,Regular Season,2,1,2,0,2,0,0,2,1,0,0
Spain - La Liga,2015/2016,3825902,19:30:00.000,Levante UD,1,3,Regular Season,-2,0,0,2,-2,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825903,23:05:00.000,Málaga,1,0,Regular Season,1,1,0,0,0,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825903,23:05:00.000,Real Betis,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825904,17:00:00.000,Real Betis,1,1,Regular Season,0,0,1,0,1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825904,17:00:00.000,Eibar,1,1,Regular Season,0,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825905,16:00:00.000,Espanyol,1,1,Regular Season,0,0,1,1,0,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825905,16:00:00.000,Málaga,1,1,Regular Season,0,0,1,1,0,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825906,16:00:00.000,RC Deportivo La Coruña,1,1,Regular Season,0,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2015/2016,3825906,16:00:00.000,Sevilla,1,1,Regular Season,0,0,1,0,1,0,0,1,0,0,0
Spain - La Liga,2015/2016,3825907,17:00:00.000,Atlético Madrid,1,2,Regular Season,-1,0,1,0,1,0,0,0,0,0,0
Spain - La Liga,2015/2016,3825907,17:00:00.000,Sporting Gijón,2,1,Regular Season,1,1,0,1,-1,0,0,0,2,0,0
Spain - La Liga,2015/2016,3825908,19:00:00.000,Eibar,2,4,Regular Season,-2,0,0,2,-2,0,0,0,2,0,0
Spain - La Liga,2015/2016,3825908,19:00:00.000,Espanyol,4,2,Regular Season,2,1,2,0,2,0,0,0,4,0,0
France - Ligue 1,2015/2016,3829413,20:30:00.000,Paris Saint-Germain,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
